'date','seven_day_moving_avg_prcp'
'2017-11-01',0.46857142857142852765
'2017-11-02',0.038571428571428575948
'2017-11-03',0.0042857142857142859274
'2017-11-04',0.10428571428571428714
'2017-11-05',0.10428571428571428714
'2017-11-06',0.10428571428571428714
'2017-11-07',0.10571428571428571896
'2017-11-08',0.10571428571428571896
'2017-11-09',0.10285714285714285531
'2017-11-10',0.11142857142857143237
'2017-11-11',0.011428571428571428561
'2017-11-12',0.011428571428571428561
'2017-11-13',0.040000000000000000832
'2017-11-14',0.038571428571428575948
'2017-11-15',0.052857142857142859482
'2017-11-16',0.085714285714285715078
'2017-11-17',0.075714285714285720074
'2017-11-18',0.075714285714285720074
'2017-11-19',0.10571428571428571896
'2017-11-20',0.077142857142857151897
'2017-11-21',0.077142857142857151897
'2017-11-22',0.062857142857142861425
'2017-11-23',0.029999999999999998889
'2017-11-24',0.029999999999999998889
'2017-11-25',0.029999999999999998889
'2017-11-26',0.0
'2017-11-27',0.0042857142857142859274
'2017-11-28',0.0042857142857142859274
'2017-11-29',0.0042857142857142859274
'2017-11-30',0.0042857142857142859274
'2017-12-01',0.0042857142857142859274
'2017-12-02',0.11142857142857143237
'2017-12-03',0.11142857142857143237
'2017-12-04',0.1071428571428571369
'2017-12-05',0.1071428571428571369
'2017-12-06',0.1728571428571428481
'2017-12-07',0.1728571428571428481
'2017-12-08',0.1728571428571428481
'2017-12-09',0.065714285714285711192
'2017-12-10',0.065714285714285711192
'2017-12-11',0.07857142857142858372
'2017-12-12',0.094285714285714292137
'2017-12-13',0.028571428571428574005
'2017-12-14',0.028571428571428574005
'2017-12-15',0.031428571428571430712
'2017-12-16',0.031428571428571430712
'2017-12-17',0.031428571428571430712
'2017-12-18',0.018571428571428572062
'2017-12-19',0.0028571428571428571403
'2017-12-20',0.072857142857142856429
'2017-12-21',0.074285714285714288251
'2017-12-22',0.10428571428571428714
'2017-12-23',0.10428571428571428714
'2017-12-24',0.10428571428571428714
'2017-12-25',0.10428571428571428714
'2017-12-26',0.10428571428571428714
'2017-12-27',0.041428571428571432655
'2017-12-28',0.040000000000000000832
'2017-12-29',0.0071428571428571435014
'2017-12-30',0.0071428571428571435014
'2017-12-31',0.0071428571428571435014
'2018-01-01',0.11571428571428572784
'2018-01-02',0.11571428571428572784
'2018-01-03',0.10857142857142856873
'2018-01-04',0.10857142857142856873
'2018-01-05',0.11000000000000000055
'2018-01-06',0.11000000000000000055
'2018-01-07',0.11000000000000000055
'2018-01-08',0.0014285714285714285701
'2018-01-09',0.07857142857142858372
'2018-01-10',0.085714285714285728956
'2018-01-11',0.085714285714285728956
'2018-01-12',0.084285714285714297133
'2018-01-13',0.084285714285714297133
'2018-01-14',0.11142857142857143237
'2018-01-15',0.11142857142857143237
'2018-01-16',0.034285714285714287419
'2018-01-17',0.027142857142857142183
'2018-01-18',0.027142857142857142183
'2018-01-19',0.028571428571428574005
'2018-01-20',0.071428571428571424606
'2018-01-21',0.044285714285714282423
'2018-01-22',0.044285714285714282423
'2018-01-23',0.044285714285714282423
'2018-01-24',0.044285714285714282423
'2018-01-25',0.074285714285714288251
'2018-01-26',0.072857142857142856429
'2018-01-27',0.045714285714285714246
'2018-01-28',0.045714285714285714246
'2018-01-29',0.052857142857142859482
'2018-01-30',0.07857142857142858372
'2018-01-31',0.07857142857142858372
'2018-02-01',0.18571428571428569287
'2018-02-02',0.18571428571428569287
'2018-02-03',0.16999999999999998445
'2018-02-04',0.29142857142857142571
'2018-02-05',0.28428571428571425272
'2018-02-06',0.25857142857142856318
'2018-02-07',0.34142857142857147012
'2018-02-08',0.37714285714285711303
'2018-02-09',0.37714285714285711303
'2018-02-10',0.37714285714285711303
'2018-02-11',0.26714285714285718187
'2018-02-12',0.29000000000000003552
'2018-02-13',0.30285714285714288029
'2018-02-14',0.29428571428571431711
'2018-02-15',0.1228571428571428592
'2018-02-16',0.12857142857142858649
'2018-02-17',0.12857142857142858649
'2018-02-18',0.12571428571428572285
'2018-02-19',0.12714285714285714079
'2018-02-20',0.12285714285714287308
'2018-02-21',0.060000000000000004718
'2018-02-22',0.16285714285714286697
'2018-02-23',0.15714285714285716744
'2018-02-24',0.15714285714285716744
'2018-02-25',0.1485714285714285765
'2018-02-26',0.17857142857142857539
'2018-02-27',0.43571428571428566511
'2018-02-28',0.42428571428571426604
'2018-03-01',0.32000000000000000666
'2018-03-02',0.32000000000000000666
'2018-03-03',0.32000000000000000666
'2018-03-04',0.52142857142857146346
'2018-03-05',0.46714285714285713746
'2018-03-06',0.20142857142857142904
'2018-03-07',0.20142857142857142904
'2018-03-08',0.20142857142857142904
'2018-03-09',0.21285714285714285587
'2018-03-10',0.25285714285714283589
'2018-03-11',0.052857142857142866421
'2018-03-12',0.052857142857142866421
'2018-03-13',0.052857142857142866421
'2018-03-14',0.052857142857142866421
'2018-03-15',0.052857142857142866421
'2018-03-16',0.041428571428571432655
'2018-03-17',0.0014285714285714285701
'2018-03-18',0.14142857142857143126
'2018-03-19',0.14999999999999999444
'2018-03-20',0.14999999999999999444
'2018-03-21',0.14999999999999999444
'2018-03-22',0.14999999999999999444
'2018-03-23',0.14999999999999999444
'2018-03-24',0.15142857142857144014
'2018-03-25',0.014285714285714285268
'2018-03-26',0.010000000000000000208
'2018-03-27',0.014285714285714287002
'2018-03-28',0.014285714285714287002
'2018-03-29',0.014285714285714287002
'2018-03-30',0.09857142857142855985
'2018-03-31',0.13428571428571428603
'2018-04-01',0.13571428571428570397
'2018-04-02',0.13142857142857142238
'2018-04-03',0.14285714285714284921
'2018-04-04',0.14285714285714284921
'2018-04-05',0.14285714285714284921
'2018-04-06',0.058571428571428565956
'2018-04-07',0.022857142857142857123
'2018-04-08',0.017142857142857143709
'2018-04-09',0.017142857142857143709
'2018-04-10',0.0014285714285714285701
'2018-04-11',0.0014285714285714285701
'2018-04-12',0.068571428571428574838
'2018-04-13',0.47142857142857141905
'2018-04-14',0.47000000000000002886
'2018-04-15',0.47000000000000002886
'2018-04-16',0.49142857142857143681
'2018-04-17',0.49142857142857143681
'2018-04-18',0.49142857142857143681
'2018-04-19',0.42428571428571426604
'2018-04-20',0.021428571428571428769
'2018-04-21',0.028571428571428574005
'2018-04-22',0.16428571428571428492
'2018-04-23',0.15714285714285716744
'2018-04-24',0.16428571428571431267
'2018-04-25',0.17857142857142860314
'2018-04-26',0.19000000000000002997
'2018-04-27',0.19000000000000002997
'2018-04-28',0.18285714285714288473
'2018-04-29',0.047142857142857146068
'2018-04-30',0.035714285714285719242
'2018-05-01',0.028571428571428570536
'2018-05-02',0.014285714285714287002
'2018-05-03',0.0028571428571428571403
'2018-05-04',0.0028571428571428571403
'2018-05-05',0.0028571428571428571403
'2018-05-06',0.0028571428571428571403
'2018-05-07',0.035714285714285712303
'2018-05-08',0.035714285714285712303
'2018-05-09',0.067142857142857143015
'2018-05-10',0.08142857142857141961
'2018-05-11',0.085714285714285715078
'2018-05-12',0.16857142857142856651
'2018-05-13',0.21714285714285713746
'2018-05-14',0.21285714285714285587
'2018-05-15',0.21285714285714285587
'2018-05-16',0.27428571428571429935
'2018-05-17',0.25999999999999995337
'2018-05-18',0.25571428571428572729
'2018-05-19',0.21428571428571427381
'2018-05-20',0.20714285714285712858
'2018-05-21',0.17571428571428571174
'2018-05-22',0.17571428571428571174
'2018-05-23',0.082857142857142851433
'2018-05-24',0.14571428571428571285
'2018-05-25',0.14571428571428571285
'2018-05-26',0.10428571428571428714
'2018-05-27',0.062857142857142861425
'2018-05-28',0.077142857142857151897
'2018-05-29',0.11571428571428572784
'2018-05-30',0.12714285714285714079
'2018-05-31',0.099999999999999991673
'2018-06-01',0.1228571428571428592
'2018-06-02',0.1228571428571428592
'2018-06-03',0.1228571428571428592
'2018-06-04',0.10857142857142858261
'2018-06-05',0.069999999999999992783
'2018-06-06',0.058571428571428572895
'2018-06-07',0.024285714285714288945
'2018-06-08',0.0014285714285714285701
'2018-06-09',0.0014285714285714285701
'2018-06-10',0.0071428571428571435014
'2018-06-11',0.0071428571428571435014
'2018-06-12',0.0071428571428571435014
'2018-06-13',0.0071428571428571435014
'2018-06-14',0.0057142857142857142807
'2018-06-15',0.017142857142857143709
'2018-06-16',0.027142857142857142183
'2018-06-17',0.034285714285714287419
'2018-06-18',0.11857142857142856373
'2018-06-19',0.13285714285714284033
'2018-06-20',0.13285714285714284033
'2018-06-21',0.13285714285714284033
'2018-06-22',0.12142857142857142738
'2018-06-23',0.1114285714285714185
'2018-06-24',0.099999999999999991673
'2018-06-25',0.21000000000000001998
'2018-06-26',0.19571428571428572951
'2018-06-27',0.19571428571428572951
'2018-06-28',0.19571428571428572951
'2018-06-29',0.19571428571428572951
'2018-06-30',0.19714285714285714745
'2018-07-01',0.19571428571428572951
'2018-07-02',0.0014285714285714285701
'2018-07-03',0.034285714285714287419
'2018-07-04',0.034285714285714287419
'2018-07-05',0.034285714285714287419
'2018-07-06',0.034285714285714287419
'2018-07-07',0.032857142857142855596
'2018-07-08',0.032857142857142855596
'2018-07-09',0.13428571428571428603
'2018-07-10',0.10142857142857142349
'2018-07-11',0.15285714285714283033
'2018-07-12',0.2442857142857142727
'2018-07-13',0.2442857142857142727
'2018-07-14',0.56428571428571427937
'2018-07-15',0.56428571428571427937
'2018-07-16',0.46285714285714291138
'2018-07-17',0.46285714285714291138
'2018-07-18',0.5014285714285714457
'2018-07-19',0.56142857142857149899
'2018-07-20',0.58571428571428574283
'2018-07-21',0.26857142857142857206
'2018-07-22',0.37285714285714283144
'2018-07-23',0.37714285714285711303
'2018-07-24',0.41285714285714281146
'2018-07-25',0.32285714285714284255
'2018-07-26',0.17142857142857143015
'2018-07-27',0.19999999999999998334
'2018-07-28',0.1971428571428571197
'2018-07-29',0.1071428571428571369
'2018-07-30',0.17571428571428571174
'2018-07-31',0.1742857142857142938
'2018-08-01',0.27999999999999997113
'2018-08-02',0.27999999999999997113
'2018-08-03',0.22714285714285711859
'2018-08-04',0.23428571428571426382
'2018-08-05',0.22000000000000000111
'2018-08-06',0.23428571428571429158
'2018-08-07',0.19999999999999998334
'2018-08-08',0.50857142857142856318
'2018-08-09',0.50857142857142856318
'2018-08-10',0.60285714285714286919
'2018-08-11',0.70857142857142851877
'2018-08-12',0.70857142857142851877
'2018-08-13',0.62142857142857133023
'2018-08-14',0.76999999999999990674
'2018-08-15',0.36571428571428571396
'2018-08-16',0.36857142857142860536
'2018-08-17',0.27428571428571429935
'2018-08-18',0.1771428571428571852
'2018-08-19',0.28000000000000002664
'2018-08-20',0.28000000000000002664
'2018-08-21',0.13142857142857142238
'2018-08-22',0.12142857142857142738
'2018-08-23',0.11857142857142856373
'2018-08-24',0.11857142857142856373
'2018-08-25',0.10285714285714285531
'2018-08-26',0.0
'2018-08-27',0.0
'2018-08-28',0.0042857142857142859274
'2018-08-29',0.0042857142857142859274
'2018-08-30',0.0042857142857142859274
'2018-08-31',0.0042857142857142859274
'2018-09-01',0.0042857142857142859274
'2018-09-02',0.0042857142857142859274
'2018-09-03',0.055714285714285716188
'2018-09-04',0.051428571428571427659
'2018-09-05',0.054285714285714284366
'2018-09-06',0.11857142857142857761
'2018-09-07',0.2514285714285714457
'2018-09-08',0.2542857142857143371
'2018-09-09',0.27571428571428574505
'2018-09-10',0.24285714285714288251
'2018-09-11',0.24285714285714288251
'2018-09-12',0.24000000000000001887
'2018-09-13',0.17571428571428571174
'2018-09-14',0.044285714285714282423
'2018-09-15',0.21142857142857143792
'2018-09-16',0.19000000000000000222
'2018-09-17',0.17142857142857143015
'2018-09-18',0.17142857142857143015
'2018-09-19',0.17142857142857143015
'2018-09-20',0.17142857142857143015
'2018-09-21',0.16999999999999998445
'2018-09-22',0.27857142857142858094
'2018-09-23',0.30857142857142860759
'2018-09-24',0.30857142857142860759
'2018-09-25',0.41857142857142859426
'2018-09-26',0.41857142857142859426
'2018-09-27',0.41857142857142859426
'2018-09-28',0.41857142857142859426
'2018-09-29',0.23857142857142857317
'2018-09-30',0.20857142857142857428
'2018-10-01',0.21428571428571427381
'2018-10-02',0.10428571428571428714
'2018-10-03',0.10428571428571428714
'2018-10-04',0.10428571428571428714
'2018-10-05',0.10428571428571428714
'2018-10-06',0.0057142857142857142807
'2018-10-07',0.0057142857142857142807
'2018-10-08',0.11999999999999999555
'2018-10-09',0.18142857142857143903
'2018-10-10',0.19571428571428572951
'2018-10-11',0.19571428571428572951
'2018-10-12',0.20285714285714287474
'2018-10-13',0.20428571428571432044
'2018-10-14',0.20428571428571432044
'2018-10-15',0.084285714285714297133
'2018-10-16',0.022857142857142860592
'2018-10-17',0.017142857142857143709
'2018-10-18',0.017142857142857143709
'2018-10-19',0.0099999999999999984734
'2018-10-20',0.0085714285714285718548
'2018-10-21',0.0085714285714285718548
'2018-10-22',0.0085714285714285718548
'2018-10-23',0.0085714285714285718548
'2018-10-24',0.18142857142857143903
'2018-10-25',0.19142857142857144792
'2018-10-26',0.19571428571428572951
'2018-10-27',0.19571428571428572951
'2018-10-28',0.19571428571428572951
'2018-10-29',0.19571428571428572951
'2018-10-30',0.22714285714285714634
'2018-10-31',0.09857142857142855985
'2018-11-01',0.088571428571428564846
'2018-11-02',0.12714285714285714079
'2018-11-03',0.22428571428571425494
'2018-11-04',0.22428571428571425494
'2018-11-05',0.22428571428571425494
'2018-11-06',0.30285714285714288029
'2018-11-07',0.25428571428571428159
'2018-11-08',0.25428571428571428159
'2018-11-09',0.21714285714285716522
'2018-11-10',0.27142857142857146346
'2018-11-11',0.27142857142857146346
'2018-11-12',0.43714285714285716633
'2018-11-13',0.37142857142857144125
'2018-11-14',0.36714285714285710415
'2018-11-15',0.36714285714285710415
'2018-11-16',0.36142857142857137686
'2018-11-17',0.20999999999999999222
'2018-11-18',0.20999999999999999222
'2018-11-19',0.044285714285714282423
'2018-11-20',0.0
'2018-11-21',0.13857142857142856762
'2018-11-22',0.25428571428571428159
'2018-11-23',0.37571428571428572285
'2018-11-24',0.37999999999999994892
'2018-11-25',0.37999999999999994892
'2018-11-26',0.37999999999999994892
'2018-11-27',0.38285714285714284033
'2018-11-28',0.2514285714285714457
'2018-11-29',0.22000000000000000111
'2018-11-30',0.09857142857142855985
'2018-12-01',0.094285714285714278259
'2018-12-02',0.094285714285714278259
'2018-12-03',0.094285714285714278259
'2018-12-04',0.091428571428571428492
'2018-12-05',0.084285714285714283255
'2018-12-06',0.0
'2018-12-07',0.0
'2018-12-08',0.0
'2018-12-09',0.0
'2018-12-10',0.0042857142857142859274
'2018-12-11',0.018571428571428572062
'2018-12-12',0.038571428571428575948
'2018-12-13',0.24285714285714285476
'2018-12-14',0.24714285714285713635
'2018-12-15',0.24714285714285713635
'2018-12-16',0.24714285714285713635
'2018-12-17',0.27428571428571429935
'2018-12-18',0.4899999999999999356
'2018-12-19',0.47285714285714286475
'2018-12-20',0.26857142857142857206
'2018-12-21',0.28142857142857147234
'2018-12-22',0.28142857142857147234
'2018-12-23',0.28142857142857147234
'2018-12-24',0.25
'2018-12-25',0.18428571428571424717
'2018-12-26',0.18142857142857143903
'2018-12-27',0.18142857142857143903
'2018-12-28',0.30999999999999999777
'2018-12-29',0.31857142857142856096
'2018-12-30',0.31857142857142856096
'2018-12-31',0.31857142857142856096
'2019-01-01',0.15428571428571430379
'2019-01-02',0.2257142857142857284
'2019-01-03',0.2257142857142857284
'2019-01-04',0.080000000000000001665
'2019-01-05',0.09571428571428572396
'2019-01-06',0.10428571428571428714
'2019-01-07',0.10428571428571428714
'2019-01-08',0.10428571428571428714
'2019-01-09',0.032857142857142855596
'2019-01-10',0.032857142857142855596
'2019-01-11',0.032857142857142855596
'2019-01-12',0.0085714285714285718548
'2019-01-13',0.0
'2019-01-14',0.0
'2019-01-15',0.0071428571428571435014
'2019-01-16',0.048571428571428564013
'2019-01-17',0.1742857142857142938
'2019-01-18',0.1742857142857142938
'2019-01-19',0.1742857142857142938
'2019-01-20',0.1742857142857142938
'2019-01-21',0.36428571428571426826
'2019-01-22',0.35714285714285715078
'2019-01-23',0.31571428571428572507
'2019-01-24',0.19000000000000000222
'2019-01-25',0.19000000000000000222
'2019-01-26',0.22285714285714286475
'2019-01-27',0.2242857142857142827
'2019-01-28',0.034285714285714287419
'2019-01-29',0.034285714285714287419
'2019-01-30',0.034285714285714287419
'2019-01-31',0.034285714285714287419
'2019-02-01',0.034285714285714287419
'2019-02-02',0.0014285714285714285701
'2019-02-03',0.064285714285714293247
'2019-02-04',0.074285714285714288251
'2019-02-05',0.12714285714285714079
'2019-02-06',0.12714285714285714079
'2019-02-07',0.12714285714285714079
'2019-02-08',0.12714285714285714079
'2019-02-09',0.23428571428571429158
'2019-02-10',0.18142857142857143903
'2019-02-11',0.17142857142857145791
'2019-02-12',0.11857142857142856373
'2019-02-13',0.11857142857142856373
'2019-02-14',0.12428571428571429102
'2019-02-15',0.13714285714285714967
'2019-02-16',0.029999999999999998889
'2019-02-17',0.099999999999999991673
'2019-02-18',0.11428571428571428214
'2019-02-19',0.11428571428571428214
'2019-02-20',0.11571428571428570009
'2019-02-21',0.19285714285714283811
'2019-02-22',0.17999999999999996558
'2019-02-23',0.17999999999999996558
'2019-02-24',0.09857142857142855985
'2019-02-25',0.088571428571428564846
'2019-02-26',0.10428571428571428714
'2019-02-27',0.17857142857142857539
'2019-02-28',0.16999999999999998445
'2019-03-01',0.21142857142857143792
'2019-03-02',0.21142857142857143792
'2019-03-03',0.21142857142857143792
'2019-03-04',0.20714285714285715633
'2019-03-05',0.19142857142857144792
'2019-03-06',0.11571428571428572784
'2019-03-07',0.11857142857142857761
'2019-03-08',0.077142857142857151897
'2019-03-09',0.077142857142857151897
'2019-03-10',0.077142857142857151897
'2019-03-11',0.077142857142857151897
'2019-03-12',0.13285714285714286808
'2019-03-13',0.13285714285714286808
'2019-03-14',0.055714285714285716188
'2019-03-15',0.055714285714285716188
'2019-03-16',0.055714285714285716188
'2019-03-17',0.055714285714285716188
'2019-03-18',0.16285714285714286697
'2019-03-19',0.20428571428571432044
'2019-03-20',0.20428571428571432044
'2019-03-21',0.20428571428571432044
'2019-03-22',0.20428571428571432044
'2019-03-23',0.20428571428571432044
'2019-03-24',0.20428571428571432044
'2019-03-25',0.097142857142857155783
'2019-03-26',0.0
'2019-03-27',0.0
'2019-03-28',0.0085714285714285718548
'2019-03-29',0.0085714285714285718548
'2019-03-30',0.0085714285714285718548
'2019-03-31',0.0085714285714285718548
'2019-04-01',0.0085714285714285718548
'2019-04-02',0.037142857142857144125
'2019-04-03',0.037142857142857144125
'2019-04-04',0.028571428571428574005
'2019-04-05',0.065714285714285711192
'2019-04-06',0.069999999999999992783
'2019-04-07',0.069999999999999992783
'2019-04-08',0.069999999999999992783
'2019-04-09',0.13142857142857142238
'2019-04-10',0.16571428571428573062
'2019-04-11',0.16714285714285717632
'2019-04-12',0.26714285714285718187
'2019-04-13',0.26285714285714284477
'2019-04-14',0.26428571428571429047
'2019-04-15',0.26428571428571429047
'2019-04-16',0.17571428571428571174
'2019-04-17',0.24142857142857140906
'2019-04-18',0.23999999999999999111
'2019-04-19',0.13714285714285714967
'2019-04-20',0.1485714285714285765
'2019-04-21',0.14714285714285715855
'2019-04-22',0.14999999999999999444
'2019-04-23',0.29571428571428576281
'2019-04-24',0.20571428571428573839
'2019-04-25',0.20714285714285715633
'2019-04-26',0.17428571428571432155
'2019-04-27',0.16857142857142859426
'2019-04-28',0.16857142857142859426
'2019-04-29',0.16714285714285717632
'2019-04-30',0.028571428571428574005
'2019-05-01',0.034285714285714287419
'2019-05-02',0.22000000000000000111
'2019-05-03',0.21857142857142858316
'2019-05-04',0.22857142857142859204
'2019-05-05',0.22857142857142859204
'2019-05-06',0.22714285714285714634
'2019-05-07',0.22428571428571433821
'2019-05-08',0.21428571428571432933
'2019-05-09',0.21571428571428571951
'2019-05-10',0.31571428571428572507
'2019-05-11',0.34285714285714286031
'2019-05-12',0.3442857142857142505
'2019-05-13',0.36142857142857137686
'2019-05-14',0.35999999999999993116
'2019-05-15',0.35428571428571420387
'2019-05-16',0.1742857142857142938
'2019-05-17',0.074285714285714288251
'2019-05-18',0.031428571428571430712
'2019-05-19',0.029999999999999998889
'2019-05-20',0.08142857142857141961
'2019-05-21',0.077142857142857151897
'2019-05-22',0.077142857142857151897
'2019-05-23',0.097142857142857128027
'2019-05-24',0.097142857142857128027
'2019-05-25',0.12142857142857142738
'2019-05-26',0.23571428571428570952
'2019-05-27',0.30285714285714288029
'2019-05-28',0.30285714285714288029
'2019-05-29',0.30285714285714288029
'2019-05-30',0.3971428571428571308
'2019-05-31',0.3971428571428571308
'2019-06-01',0.37285714285714283144
'2019-06-02',0.25857142857142856318
'2019-06-03',0.12857142857142858649
'2019-06-04',0.12857142857142858649
'2019-06-05',0.12857142857142858649
'2019-06-06',0.0057142857142857142807
'2019-06-07',0.094285714285714292137
'2019-06-08',0.15857142857142858538
'2019-06-09',0.15857142857142858538
'2019-06-10',0.23857142857142857317
'2019-06-11',0.23857142857142857317
'2019-06-12',0.23857142857142857317
'2019-06-13',0.2442857142857142727
'2019-06-14',0.15571428571428572174
'2019-06-15',0.20428571428571432044
'2019-06-16',0.22000000000000002886
'2019-06-17',0.19428571428571431156
'2019-06-18',0.27000000000000001776
'2019-06-19',0.27000000000000001776
'2019-06-20',0.26428571428571429047
'2019-06-21',0.26428571428571429047
'2019-06-22',0.27428571428571429935
'2019-06-23',0.25857142857142856318
'2019-06-24',0.19857142857142859315
'2019-06-25',0.1228571428571428592
'2019-06-26',0.13428571428571428603
'2019-06-27',0.14285714285714284921
'2019-06-28',0.14285714285714284921
'2019-06-29',0.022857142857142857123
'2019-06-30',0.022857142857142857123
'2019-07-01',0.022857142857142857123
'2019-07-02',0.022857142857142857123
'2019-07-03',0.011428571428571428561
'2019-07-04',0.0028571428571428571403
'2019-07-05',0.0085714285714285718548
'2019-07-06',0.0057142857142857142807
'2019-07-07',0.0057142857142857142807
'2019-07-08',0.11857142857142857761
'2019-07-09',0.11857142857142857761
'2019-07-10',0.11857142857142857761
'2019-07-11',0.11857142857142857761
'2019-07-12',0.1128571428571428642
'2019-07-13',0.1128571428571428642
'2019-07-14',0.37285714285714288696
'2019-07-15',0.33285714285714285143
'2019-07-16',0.33285714285714285143
'2019-07-17',0.33285714285714285143
'2019-07-18',0.33285714285714285143
'2019-07-19',0.57000000000000006217
'2019-07-20',0.64571428571428579612
'2019-07-21',0.38857142857142862313
'2019-07-22',0.31571428571428572507
'2019-07-23',0.31571428571428572507
'2019-07-24',0.31571428571428572507
'2019-07-25',0.31714285714285711526
'2019-07-26',0.080000000000000001665
'2019-07-27',0.0057142857142857142807
'2019-07-28',0.054285714285714284366
'2019-07-29',0.054285714285714284366
'2019-07-30',0.054285714285714284366
'2019-07-31',0.084285714285714283255
'2019-08-01',0.082857142857142851433
'2019-08-02',0.082857142857142851433
'2019-08-03',0.087142857142857146901
'2019-08-04',0.20428571428571426493
'2019-08-05',0.23285714285714284588
'2019-08-06',0.2442857142857142727
'2019-08-07',0.21428571428571427381
'2019-08-08',0.21428571428571427381
'2019-08-09',0.21428571428571427381
'2019-08-10',0.21857142857142858316
'2019-08-11',0.050000000000000002775
'2019-08-12',0.021428571428571432239
'2019-08-13',0.010000000000000000208
'2019-08-14',0.010000000000000000208
'2019-08-15',0.10142857142857142349
'2019-08-16',0.10142857142857142349
'2019-08-17',0.091428571428571428492
'2019-08-18',0.10571428571428571896
'2019-08-19',0.25
'2019-08-20',0.26285714285714284477
'2019-08-21',0.26285714285714284477
'2019-08-22',0.17142857142857145791
'2019-08-23',0.17142857142857145791
'2019-08-24',0.17142857142857145791
'2019-08-25',0.16857142857142859426
'2019-08-26',0.024285714285714282006
'2019-08-27',0.011428571428571428561
'2019-08-28',0.011428571428571428561
'2019-08-29',0.011428571428571428561
'2019-08-30',0.054285714285714284366
'2019-08-31',0.054285714285714284366
'2019-09-01',0.042857142857142857539
'2019-09-02',0.042857142857142857539
'2019-09-03',0.088571428571428564846
'2019-09-04',0.091428571428571428492
'2019-09-05',0.091428571428571428492
'2019-09-06',0.048571428571428577891
'2019-09-07',0.050000000000000002775
'2019-09-08',0.050000000000000002775
'2019-09-09',0.074285714285714288251
'2019-09-10',0.028571428571428574005
'2019-09-11',0.025714285714285717299
'2019-09-12',0.025714285714285717299
'2019-09-13',0.025714285714285717299
'2019-09-14',0.024285714285714288945
'2019-09-15',0.024285714285714288945
'2019-09-16',0.0
'2019-09-17',0.0
'2019-09-18',0.0
'2019-09-19',0.0
'2019-09-20',0.015714285714285715356
'2019-09-21',0.015714285714285715356
'2019-09-22',0.015714285714285715356
'2019-09-23',0.018571428571428572062
'2019-09-24',0.018571428571428572062
'2019-09-25',0.018571428571428572062
'2019-09-26',0.018571428571428572062
'2019-09-27',0.0028571428571428571403
'2019-09-28',0.0028571428571428571403
'2019-09-29',0.0071428571428571435014
'2019-09-30',0.052857142857142859482
'2019-10-01',0.052857142857142859482
'2019-10-02',0.052857142857142859482
'2019-10-03',0.054285714285714284366
'2019-10-04',0.08285714285714286531
'2019-10-05',0.085714285714285728956
'2019-10-06',0.15857142857142858538
'2019-10-07',0.11000000000000000055
'2019-10-08',0.11000000000000000055
'2019-10-09',0.11000000000000000055
'2019-10-10',0.10857142857142856873
'2019-10-11',0.080000000000000001665
'2019-10-12',0.077142857142857151897
'2019-10-13',0.26142857142857145458
'2019-10-14',0.26142857142857145458
'2019-10-15',0.26142857142857145458
'2019-10-16',0.26142857142857145458
'2019-10-17',0.33857142857142857872
'2019-10-18',0.33857142857142857872
'2019-10-19',0.41999999999999998445
'2019-10-20',0.15999999999999997557
'2019-10-21',0.15999999999999997557
'2019-10-22',0.15999999999999997557
'2019-10-23',0.16142857142857142127
'2019-10-24',0.28142857142857141683
'2019-10-25',0.28142857142857141683
'2019-10-26',0.20999999999999999222
'2019-10-27',0.21714285714285713746
'2019-10-28',0.29428571428571431711
'2019-10-29',0.30999999999999999777
'2019-10-30',0.30857142857142855207
'2019-10-31',0.11142857142857143237
'2019-11-01',0.11142857142857143237
'2019-11-02',0.10142857142857143737
'2019-11-03',0.092857142857142860314
'2019-11-04',0.030000000000000002359
'2019-11-05',0.014285714285714287002
'2019-11-06',0.014285714285714287002
'2019-11-07',0.014285714285714287002
'2019-11-08',0.014285714285714287002
'2019-11-09',0.020000000000000000416
'2019-11-10',0.020000000000000000416
'2019-11-11',0.0057142857142857142807
'2019-11-12',0.0057142857142857142807
'2019-11-13',0.0057142857142857142807
'2019-11-14',0.0057142857142857142807
'2019-11-15',0.074285714285714288251
'2019-11-16',0.094285714285714278259
'2019-11-17',0.094285714285714278259
'2019-11-18',0.094285714285714278259
'2019-11-19',0.10428571428571428714
'2019-11-20',0.10857142857142856873
'2019-11-21',0.23714285714285715522
'2019-11-22',0.16857142857142859426
'2019-11-23',0.14285714285714284921
'2019-11-24',0.1485714285714285765
'2019-11-25',0.1485714285714285765
'2019-11-26',0.13857142857142859537
'2019-11-27',0.13428571428571428603
'2019-11-28',0.094285714285714292137
'2019-11-29',0.16285714285714286697
'2019-11-30',0.16571428571428573062
'2019-12-01',0.16000000000000000333
'2019-12-02',0.16000000000000000333
'2019-12-03',0.16000000000000000333
'2019-12-04',0.16000000000000000333
'2019-12-05',0.071428571428571424606
'2019-12-06',0.22714285714285714634
'2019-12-07',0.24285714285714288251
'2019-12-08',0.28000000000000002664
'2019-12-09',0.28000000000000002664
'2019-12-10',0.39571428571428579612
'2019-12-11',0.56142857142857149899
'2019-12-12',0.56142857142857149899
'2019-12-13',0.351428571428571479
'2019-12-14',0.46142857142857141017
'2019-12-15',0.42857142857142849212
'2019-12-16',0.42857142857142849212
'2019-12-17',0.31285714285714283366
'2019-12-18',0.14714285714285715855
'2019-12-19',0.14714285714285715855
